run,method,scenario,seed,status,error,path,n_train,originals_retained,fitted_vectors_or_images,train_seconds,training_cpu_core_percent,epochs,model_mb,batch1_median_ms,batch1_p95_ms,rss_peak_mb,vram_peak_mb,fit_cpu_core_percent,fit_gpu_global_percent,evaluation,n,accuracy,macro_f1,balanced_accuracy,mcc,kappa,top2_accuracy,nll,brier,ece,auroc_macro,multiclass_gmean,score_argmax_agreement
full__polygarbor_p3__seed42,polygarbor_p3,full,42,complete,,runs/2026-09-12/full__polygarbor_p3__seed42,4000,2065,2800,29.74173668399453,105.87814805362827,0,0.649213,37.70772798452526,45.07630636799148,1511.723008,0.0,337.3,72.0,test_occlusion,500,0.53,0.44837743958132625,0.5285406974592891,0.4867380920692951,0.46192488929390807,0.434,2.299374478468001,0.9492338424477971,0.31534288028791746,0.7847933699184219,0.0,0.458
full__polygarbor_p3__seed42,polygarbor_p3,full,42,complete,,runs/2026-09-12/full__polygarbor_p3__seed42,4000,2065,2800,29.74173668399453,105.87814805362827,0,0.649213,37.70772798452526,45.07630636799148,1511.723008,0.0,337.3,72.0,test_rotation,500,0.53,0.46998275184081306,0.5324639918381756,0.47965915149329486,0.4627638172573978,0.82,1.2206573513385766,0.6071273112999697,0.1360020085534323,0.9337060558031258,0.3401984438031065,0.862
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,train,4000,0.59975,0.5543297185273077,0.5962995726552753,0.5677662708196246,0.5419376666144515,0.883,1.0942761736194397,0.550099254207523,0.18774738065763033,0.962390587779283,0.4737959513936217,0.8695
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,val_clean,500,0.594,0.5644309851218063,0.6232553584955745,0.5699615822359372,0.5410852993570672,0.872,1.1340729868114794,0.5701628542173641,0.19576272306498582,0.960890803214278,0.5031935008307585,0.854
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_clean,500,0.566,0.5070611862736639,0.5665091744002688,0.5299084738336216,0.5032324231269344,0.878,1.1318109760538844,0.564810816811633,0.16164871882044451,0.9590676624450458,0.3921775661989724,0.88
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_blur,500,0.472,0.38636629741440476,0.475067752224541,0.4310590555755213,0.39434538830719534,0.658,1.4238153852177144,0.6747253948655562,0.07337365035655637,0.8928154230020076,0.0,0.928
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_noise,500,0.448,0.3509105148036299,0.4452245437547124,0.4111990760569315,0.36690858710512075,0.71,1.4696216897121364,0.7034259908442259,0.12534595839030585,0.9348658005995081,0.0,0.896
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_brightness,500,0.44,0.34825348967245834,0.4367964191166259,0.3905890268847895,0.3579925343703282,0.73,1.5024673217735582,0.7277506079917083,0.19654624856211425,0.8859216634284284,0.0,0.86
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_color,500,0.354,0.25663073545756043,0.3389639264659282,0.30028030987023974,0.25516312619335324,0.7,1.5927374363571802,0.736208758573816,0.026858107199641445,0.9254024641058937,0.0,0.93
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_jpeg,500,0.506,0.4093388678644578,0.504265068096204,0.4667815093511068,0.43423885656695216,0.866,1.1539367128932194,0.5773047889087352,0.1354551659313234,0.9566687398231826,0.0,0.89
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_resolution,500,0.462,0.3758511074481449,0.46582170305860593,0.41359280781099567,0.3835902089377129,0.65,1.4170147546366625,0.6747781702283392,0.08870781691793264,0.8902384763469195,0.0,0.932
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_occlusion,500,0.438,0.33540466964485904,0.43518545349174154,0.39895088811386453,0.3553922243326819,0.494,2.1120406357897434,0.8758166239740536,0.2110362359404738,0.7853899483353113,0.0,0.546
full__polygarbor_p3__seed43,polygarbor_p3,full,43,complete,,runs/2026-09-12/full__polygarbor_p3__seed43,4000,2061,2800,28.57052289810963,106.0883628489889,0,0.649264,30.00152052845806,30.4251488763839,1455.378432,0.0,329.59999999999997,82.0,test_rotation,500,0.494,0.4260631034583927,0.4944073772115509,0.4520026554405429,0.42052487162220964,0.83,1.194722408811881,0.5950129121404846,0.10744539359135565,0.9404464292992917,0.2964104482336302,0.886
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,train,4000,0.576,0.5350985738002036,0.5724101688843407,0.5442892516390799,0.5147152722051025,0.865,1.162300408154564,0.5849788524432576,0.18516224881102686,0.95246445781373,0.45250873271028963,0.85525
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,val_clean,500,0.548,0.519325015943505,0.5808783025685502,0.5199653320706463,0.48976596964784813,0.872,1.1878880706392434,0.602425886574561,0.16936803284120086,0.9512893321165613,0.45622168975046096,0.858
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_clean,500,0.562,0.5089587665923312,0.5618646207868889,0.5296940294689539,0.497982761782505,0.854,1.1897088545185883,0.596754579948461,0.17673603138952018,0.9485220934237468,0.37797791006793413,0.866
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_blur,500,0.498,0.4234998045991576,0.5028083211044423,0.465805583088982,0.42407151609157945,0.666,1.414620969336942,0.6742640501132112,0.13496955108794836,0.9037012740766865,0.0,0.896
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_noise,500,0.408,0.29958966384197017,0.40068795213185093,0.3643248772731032,0.3200341820654422,0.692,1.5176206354290183,0.7369610837468358,0.10034323985854222,0.9129255868039552,0.0,0.934
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_brightness,500,0.54,0.4819264252716784,0.5398509512178993,0.5078477937656924,0.4718617104332571,0.73,1.3654532143145182,0.6548499854328347,0.17843347987665992,0.8891750147460574,0.0,0.838
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_color,500,0.372,0.27791602536242915,0.35761294082061135,0.31252597236713925,0.27750652314970337,0.652,1.511545272364599,0.7512060516477601,0.15251440409453496,0.9045655282698648,0.0,0.946
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_jpeg,500,0.492,0.3860504615143082,0.4886841689841145,0.45289404173992015,0.4176796137427612,0.838,1.2050550115279635,0.6050494522686288,0.1517172898338822,0.9469434535468425,0.0,0.908
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_resolution,500,0.498,0.4174874687965192,0.5038309715439284,0.4638798198032667,0.42437793830982684,0.652,1.4065818419409495,0.6708494707217326,0.12820818048278448,0.9031345518200106,0.0,0.928
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_occlusion,500,0.426,0.32131145403203376,0.4209615167906243,0.38487031976261704,0.3411084071812296,0.442,2.170027367027551,0.9063857275982004,0.2141031347680827,0.7907861276202531,0.0,0.454
full__polygarbor_p3_aug__seed42,polygarbor_p3_aug,full,42,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed42,4000,2040,2800,106.45925750990864,101.73845143520666,0,0.648779,33.46848051296547,51.30010355496778,1358.032896,0.0,376.3,62.0,test_rotation,500,0.516,0.46368565515377136,0.5166614176354352,0.47758854291193487,0.44543492110051386,0.82,1.2288508606798385,0.6127560481046007,0.13316043403272182,0.934582091163531,0.3150916652494951,0.878
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,train,4000,0.6965,0.685746618867598,0.6937752677362328,0.6650645033906168,0.6528189372112753,0.88425,1.1436018279093467,0.5788745167694099,0.3291481251651145,0.9484877747049709,0.6509988576659604,0.8185
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,val_clean,500,0.688,0.6785312953166732,0.7060225633952002,0.6576067589306944,0.6453803977195232,0.886,1.1653779411533827,0.5925023162029345,0.3305182869638154,0.9496278412261614,0.6527627919062868,0.828
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_clean,500,0.646,0.6353919074107965,0.6523061707011082,0.6099609297793004,0.5950990977801365,0.876,1.1780960444697344,0.5919167311927943,0.283606400691439,0.9430981907513925,0.5827471600732389,0.832
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_blur,500,0.544,0.4851046062697669,0.551786396696989,0.49819096961243403,0.47809127908839955,0.676,1.3423519574998106,0.6521665168707267,0.14363430649424896,0.905348315537188,0.0,0.854
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_noise,500,0.49,0.4228829422002456,0.4901912433807213,0.4477167844016516,0.4159306629530546,0.706,1.39227900367148,0.7053367666849445,0.17746415485076217,0.9096789507929579,0.0,0.878
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_brightness,500,0.556,0.530666115233425,0.5562269878651499,0.5153038922759121,0.49114080729823284,0.748,1.3372064019149843,0.6518227233805179,0.20801550080655784,0.8955600519854252,0.4068806077276834,0.794
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_color,500,0.422,0.3406966469096948,0.4147092291241965,0.36576313807521743,0.3366295271017826,0.71,1.3896565719935798,0.7109066740955694,0.14463098032227958,0.9038945273555716,0.0,0.834
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_jpeg,500,0.606,0.5845698915580098,0.61158805824362,0.5682323916160793,0.5492547831618061,0.86,1.1887738007560267,0.5972375999122174,0.24588436836960853,0.9422619406716086,0.5019282046922545,0.818
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_resolution,500,0.532,0.46978187143195604,0.5399729029136372,0.4874149808007401,0.46426118412015205,0.668,1.3273016223595837,0.6479851352075954,0.1495618773005075,0.9044725715282316,0.0,0.87
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_occlusion,500,0.458,0.3785526056523232,0.45848244470201877,0.4153415804765123,0.37930592201700375,0.478,1.9766515118630779,0.8271439248165557,0.2789515308277799,0.8105493562999082,0.0,0.376
full__polygarbor_p3_aug__seed43,polygarbor_p3_aug,full,43,complete,,runs/2026-09-12/full__polygarbor_p3_aug__seed43,4000,2021,2800,90.71109505195636,101.6744423018746,0,0.649106,30.01613699598238,32.70252937218174,1338.601472,0.0,308.55,37.0,test_rotation,500,0.594,0.5758768122698984,0.6011471554566504,0.5561346341708594,0.5354946181445412,0.854,1.2158206408885517,0.6104793980846782,0.23821856685573334,0.9290671823011782,0.49503614441799537,0.818
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,4000,2048,2800,40.17375782690942,105.86512763690806,0,0.647763,45.43516400735825,64.92872902308588,1519.37024,0.0,381.0,46.0,train,4000,0.53325,0.45414861240816806,0.529145475779283,0.4981057434104137,0.4656803742641389,0.77975,1.2950079391938427,0.6464231794821954,0.18740595673318441,0.927811906538228,0.2379798985637125,0.8185
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,4000,2048,2800,40.17375782690942,105.86512763690806,0,0.647763,45.43516400735825,64.92872902308588,1519.37024,0.0,381.0,46.0,val_clean,500,0.522,0.46217992004339997,0.5549008375115986,0.49520640545286543,0.4609395440315407,0.774,1.3560011003662755,0.6722838552491751,0.18839786880621875,0.922112063260693,0.27870888514421194,0.814
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,4000,2048,2800,40.17375782690942,105.86512763690806,0,0.647763,45.43516400735825,64.92872902308588,1519.37024,0.0,381.0,46.0,test_clean,500,0.496,0.4090245831067274,0.496205439826311,0.45394120891105355,0.4228337944555398,0.766,1.3149113031812087,0.6481621688497239,0.14923684598843948,0.9278797375161489,0.0,0.844
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,4000,2048,2800,40.17375782690942,105.86512763690806,0,0.647763,45.43516400735825,64.92872902308588,1519.37024,0.0,381.0,46.0,test_blur,500,0.488,0.40763282733529316,0.4913008818372469,0.45719700577393657,0.4122320030490465,0.648,1.4576232655367338,0.7072209507379623,0.10345682505883359,0.8915163807717126,0.0,0.856
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,4000,2048,2800,40.17375782690942,105.86512763690806,0,0.647763,45.43516400735825,64.92872902308588,1519.37024,0.0,381.0,46.0,test_noise,500,0.408,0.32059404334611963,0.40436542886967247,0.36284453551639784,0.3206552922329785,0.622,1.5395055558818003,0.7395188363627284,0.155983345063132,0.9011101993326014,0.0,0.894
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,4000,2048,2800,40.17375782690942,105.86512763690806,0,0.647763,45.43516400735825,64.92872902308588,1519.37024,0.0,381.0,46.0,test_brightness,500,0.474,0.36174816869015874,0.46858793483082034,0.43172732236852684,0.3966284607831442,0.708,1.4912114882722363,0.7010718590077497,0.1099460970592327,0.8821734972238364,0.0,0.862
full__polygarbor_p5__seed42,polygarbor_p5,full,42,complete,,runs/2026-09-12/full__polygarbor_p5__seed42,4000,2048,2800,40.17375782690942,105.86512763690806,0,0.647763,45.43516400735825,64.92872902308588,1519.37024,0.0,381.0,46.0,test_color,500,0.358,0.26236114438166097,0.3440126050420168,0.30931625273235824,0.2592353277825983,0.61,1.623907868712727,0.7643503746996264,0.04901411698590569,0.9099232682661585,0.0,0.93
